lamb flux f_syn wei
6987.0 0.54444 0.5429 61.067
6988.0 0.54902 0.54294 59.961
6989.0 0.54552 0.54278 54.558
6990.0 0.53663 0.5426 65.489
6991.0 0.53314 0.5425 50.235
6992.0 0.55152 0.54244 42.797
6993.0 0.56688 0.54237 45.768
6994.0 0.58005 0.54221 32.576
6995.0 0.5621 0.5419 50.817
6996.0 0.5528 0.54138 50.411
6997.0 0.55657 0.54056 54.046
6998.0 0.54379 0.53944 66.943
6999.0 0.53306 0.53817 52.275
7000.0 0.55286 0.53703 59.678
7001.0 0.5539 0.53619 61.049
7002.0 0.5405 0.53565 42.571
7003.0 0.53864 0.53529 40.007
7004.0 0.53943 0.53504 30.685
7005.0 0.54419 0.53498 22.77
7006.0 0.56567 0.53525 29.669
7007.0 0.58814 0.53594 27.347
7008.0 0.56955 0.537 48.914
7009.0 0.54459 0.53823 57.241
7010.0 0.5133 0.53936 55.666
7011.0 0.53292 0.54007 70.799
7012.0 0.55353 0.54012 57.904
7013.0 0.55916 0.53936 56.459
7014.0 0.57778 0.53783 59.994
7015.0 0.60154 0.53581 39.759
7016.0 0.58713 0.53384 43.757
7017.0 0.56411 0.53255 39.414
7018.0 0.52961 0.53236 34.251
7019.0 0.5542 0.53321 46.054
7020.0 0.58068 0.53465 39.679
7021.0 0.55838 0.53609 55.618
7022.0 0.55195 0.53704 61.931
7023.0 0.55713 0.53734 47.999
7024.0 0.55024 0.53718 60.106
7025.0 0.54233 0.53693 48.942
7026.0 0.53339 0.5369 32.043
7027.0 0.54242 0.53726 26.605
7028.0 0.55596 0.53799 15.272
7029.0 0.55113 0.53895 21.148
7030.0 0.55648 0.54001 22.651
7031.0 0.57247 0.54104 27.901
7032.0 0.58857 0.54196 44.105
7033.0 0.59431 0.54268 44.844
7034.0 0.56908 0.54317 53.838
7035.0 0.56198 0.54337 60.533
7036.0 0.56538 0.54329 43.887
7037.0 0.56949 0.54302 59.721
7038.0 0.56731 0.54278 54.924
7039.0 0.55537 0.54288 52.376
7040.0 0.55808 0.54354 64.499
7041.0 0.56021 0.54473 49.956
7042.0 0.53482 0.5462 54.473
7043.0 0.53041 0.5476 50.726
7044.0 0.54457 0.54872 31.351
7045.0 0.56693 0.5495 37.662
7046.0 0.57587 0.55006 30.505
7047.0 0.54921 0.5505 40.534
7048.0 0.5415 0.5508 50.706
7049.0 0.54361 0.5508 45.13
7050.0 0.54819 0.5503 61.988
7051.0 0.55409 0.54925 57.786
7052.0 0.56182 0.54779 46.548
7053.0 0.56903 0.54629 49.829
7054.0 0.56891 0.54507 34.291
7055.0 0.53373 0.5443 29.966
7056.0 0.52232 0.54391 30.428
7057.0 0.53086 0.54366 24.967
7058.0 0.53986 0.54328 42.155
7059.0 0.54335 0.54262 44.977
7060.0 0.53343 0.54166 58.359
7061.0 0.54212 0.5405 67.717
7062.0 0.5599 0.53918 49.189
7063.0 0.5752 0.53775 62.323
7064.0 0.58462 0.53623 57.406
7065.0 0.58583 0.53471 50.66
7066.0 0.58008 0.53338 64.227
7067.0 0.57172 0.5325 51.25
7068.0 0.55935 0.53235 63.405
7069.0 0.54735 0.53312 66.365
7070.0 0.53567 0.53473 54.185
7071.0 0.53308 0.53685 72.167
7072.0 0.54074 0.53907 60.596
7073.0 0.57236 0.54099 57.204
7074.0 0.57461 0.54242 62.341
7075.0 0.56107 0.54335 42.826
7076.0 0.53873 0.5439 53.415
7077.0 0.52699 0.54421 47.733
7078.0 0.53151 0.54437 43.523
7079.0 0.53902 0.54432 56.641
7080.0 0.54403 0.54397 47.851
7081.0 0.52693 0.5432 64.819
7082.0 0.52458 0.54198 65.689
7083.0 0.53687 0.5404 50.617
7084.0 0.57293 0.53868 51.152
7085.0 0.59097 0.53715 36.234
7086.0 0.54225 0.53608 28.313
7087.0 0.5209 0.5355 30.839
7088.0 0.51706 0.53523 24.146
7089.0 0.54973 0.535 43.649
7090.0 0.57265 0.53469 47.73
7091.0 0.57558 0.53435 56.376
7092.0 0.55037 0.53411 69.978
7093.0 0.51868 0.5341 55.916
7094.0 0.54279 0.53435 68.788
7095.0 0.5556 0.5348 64.976
7096.0 0.55445 0.53534 55.27
7097.0 0.55192 0.53585 70.022
7098.0 0.54526 0.53627 55.353
7099.0 0.52094 0.53659 66.798
7100.0 0.52432 0.53682 69.387
7101.0 0.55074 0.537 53.542
7102.0 0.53495 0.53713 72.897
7103.0 0.52352 0.53722 62.065
7104.0 0.53476 0.53724 64.674
7105.0 0.53914 0.53712 72.18
7106.0 0.53957 0.5368 52.219
7107.0 0.5211 0.53623 73.129
7108.0 0.50786 0.53544 66.301
7109.0 0.50363 0.53449 64.624
7110.0 0.51477 0.53346 74.882
7111.0 0.52947 0.53246 53.723
7112.0 0.52317 0.53167 61.179
7113.0 0.52588 0.5312 56.749
7114.0 0.53944 0.53111 45.119
7115.0 0.52835 0.53131 61.095
7116.0 0.51449 0.53168 52.188
7117.0 0.51316 0.53204 67.995
7118.0 0.50779 0.53226 71.773
7119.0 0.49897 0.53224 57.378
7120.0 0.5046 0.53196 63.435
7121.0 0.50256 0.53155 47.79
7122.0 0.47426 0.53121 45.972
7123.0 0.50799 0.53114 50.604
7124.0 0.57932 0.53141 37.77
7125.0 0.5564 0.53185 62.541
7126.0 0.53398 0.53216 62.03
7127.0 0.51605 0.53203 64.537
7128.0 0.52723 0.53138 74.053
7129.0 0.55072 0.53029 52.689
7130.0 0.5705 0.52904 68.69
7131.0 0.55906 0.52797 64.958
7132.0 0.5036 0.52741 68.168
7133.0 0.50484 0.52748 76.303
7134.0 0.51934 0.52811 61.776
7135.0 0.51278 0.52907 74.604
7136.0 0.51289 0.53011 73.196
7137.0 0.51996 0.53106 58.685
7138.0 0.55142 0.53177 71.866
7139.0 0.5739 0.53213 55.147
7140.0 0.54323 0.53218 66.591
7141.0 0.52807 0.53197 70.336
7142.0 0.52511 0.53157 54.546
7143.0 0.52353 0.53098 71.156
7144.0 0.51946 0.53012 58.686
7145.0 0.50828 0.52891 63.447
7146.0 0.49936 0.52733 70.013
7147.0 0.49176 0.52545 50.807
7148.0 0.52374 0.52358 64.865
7149.0 0.54066 0.52215 55.278
7150.0 0.52587 0.5215 57.554
7151.0 0.51352 0.52178 66.852
7152.0 0.50339 0.52286 48.92
7153.0 0.51939 0.52439 60.932
7154.0 0.53123 0.52597 54.096
7155.0 0.53662 0.52728 46.195
7156.0 0.51823 0.52822 59.093
7157.0 0.49503 0.52876 49.26
7158.0 0.50158 0.52896 66.622
7159.0 0.50932 0.52874 63.439
7160.0 0.51851 0.52802 47.509
7161.0 0.53881 0.52667 55.422
7162.0 0.55504 0.52464 40.142
7163.0 0.53326 0.522 53.14
7164.0 0.51577 0.51898 54.656
7165.0 0.50251 0.51609 46.411
7166.0 0.51202 0.51391 62.067
7167.0 0.52034 0.51281 51.308
7168.0 0.50853 0.51281 66.015
7169.0 0.50458 0.51353 71.152
7170.0 0.50693 0.51447 58.559
7171.0 0.52061 0.51523 75.025
7172.0 0.53015 0.51556 60.443
7173.0 0.52385 0.51527 63.851
7174.0 0.5131 0.51426 68.986
7175.0 0.49938 0.51254 51.96
7176.0 0.51397 0.51031 70.759
7177.0 0.52583 0.50786 60.44
7178.0 0.52749 0.50552 65.993
7179.0 0.50699 0.50352 76.208
7180.0 0.47421 0.50193 58.98
7181.0 0.494 0.50069 76.303
7182.0 0.51452 0.49964 69.803
7183.0 0.53565 0.4986 66.631
7184.0 0.52482 0.49742 76.303
7185.0 0.50012 0.49614 57.449
7186.0 0.50631 0.49506 76.303
7187.0 0.50732 0.49454 70.845
7188.0 0.49966 0.49481 69.099
7189.0 0.51296 0.49577 76.303
7190.0 0.53334 0.49704 57.996
7191.0 0.53656 0.4982 -1.0
7192.0 0.52699 0.49914 71.179
7193.0 0.499 0.50005 69.69
7194.0 0.5058 0.50118 76.303
7195.0 0.52133 0.50268 59.402
7196.0 0.5109 0.50437 72.106
7197.0 0.51567 0.50584 67.547
7198.0 0.54 0.50675 58.863
7199.0 0.52668 0.50697 75.08
7200.0 0.50632 0.50663 59.352
7201.0 0.51102 0.50601 56.875
7202.0 0.52138 0.50542 49.82
7203.0 0.53824 0.50506 32.816
7204.0 0.49836 0.50502 41.22
7205.0 0.45965 0.50524 31.909
7206.0 0.50484 0.50568 45.173
7207.0 0.52395 0.50646 47.875
7208.0 0.51594 0.50782 49.293
7209.0 0.5189 0.50996 62.789
7210.0 0.52182 0.51284 48.901
7211.0 0.51347 0.51612 60.506
7212.0 0.50362 0.51927 62.827
7213.0 0.49231 0.52184 59.488
7214.0 0.50736 0.52363 76.303
7215.0 0.51996 0.5247 61.315
7216.0 0.50189 0.52527 75.88
7217.0 0.49671 0.52556 76.303
7218.0 0.50314 0.52562 61.466
7219.0 0.51742 0.52535 76.303
7220.0 0.52926 0.52458 59.955
7221.0 0.52657 0.52325 71.048
7222.0 0.53244 0.52154 73.72
7223.0 0.54559 0.51976 59.308
7224.0 0.51496 0.51833 76.303
7225.0 0.49665 0.5176 67.145
7226.0 0.54676 0.5177 69.101
7227.0 0.55383 0.51851 71.913
7228.0 0.52585 0.5197 60.059
7229.0 0.52101 0.52086 76.303
7230.0 0.52585 0.52155 64.198
7231.0 0.55403 0.52148 68.428
7232.0 0.55738 0.52056 71.371
7233.0 0.5408 0.51904 57.556
7234.0 0.56561 0.51741 -1.0
7235.0 0.58512 0.51617 -1.0
7236.0 0.56856 0.5156 -1.0
7237.0 0.56113 0.51564 62.07
7238.0 0.5609 0.51598 51.558
7239.0 0.54088 0.51628 72.503
7240.0 0.52661 0.5163 61.697
7241.0 0.54019 0.51602 67.018
7242.0 0.54938 0.51553 69.291
7243.0 0.55512 0.51499 52.839
7244.0 0.5489 0.51463 70.469
7245.0 0.53998 0.51474 57.405
7246.0 0.52684 0.51546 63.975
7247.0 0.51951 0.51672 63.705
7248.0 0.51688 0.51808 43.597
7249.0 0.53176 0.51895 49.548
7250.0 0.54433 0.51889 36.456
7251.0 0.54021 0.51792 46.939
7252.0 0.54186 0.51655 50.632
7253.0 0.54829 0.51543 43.862
7254.0 0.54885 0.51507 58.465
7255.0 0.54522 0.51559 47.479
7256.0 0.5285 0.51676 64.957
7257.0 0.51931 0.51806 70.392
7258.0 0.51661 0.51901 62.33
7259.0 0.53116 0.51928 76.303
7260.0 0.54376 0.51874 61.142
7261.0 0.53683 0.51755 65.882
7262.0 0.5276 0.51601 65.268
7263.0 0.51626 0.51463 50.522
7264.0 0.52015 0.51389 65.169
7265.0 0.52564 0.51406 51.194
7266.0 0.52605 0.51508 63.991
7267.0 0.5383 0.51665 65.037
7268.0 0.56227 0.51829 55.284
7269.0 0.55672 0.51953 68.759
7270.0 0.54497 0.52008 51.679
7271.0 0.532 0.51986 50.34
7272.0 0.53422 0.519 42.734
7273.0 0.5527 0.5177 24.621
7274.0 0.55058 0.51621 22.837
7275.0 0.54032 0.5148 14.141
7276.0 0.5092 0.51371 14.197
7277.0 0.51984 0.51312 13.268
7278.0 0.57958 0.51306 12.001
7279.0 0.58528 0.5134 15.259
7280.0 0.57228 0.51392 11.91
7281.0 0.52954 0.51441 15.48
7282.0 0.50811 0.51473 14.772
7283.0 0.51509 0.51492 13.881
7284.0 0.51533 0.51501 17.724
7285.0 0.51507 0.51493 14.26
7286.0 0.53622 0.51446 21.038
7287.0 0.52836 0.51335 20.722
7288.0 0.4766 0.51154 26.066
7289.0 0.50847 0.50928 32.747
7290.0 0.56914 0.50709 25.721
7291.0 0.54905 0.50559 39.611
7292.0 0.54107 0.50527 38.084
7293.0 0.55429 0.5063 41.978
7294.0 0.55753 0.50858 49.732
7295.0 0.55598 0.51168 37.071
7296.0 0.5231 0.51503 49.49
7297.0 0.50917 0.51797 41.593
7298.0 0.53499 0.51997 34.269
7299.0 0.54404 0.52075 36.611
7300.0 0.54383 0.52036 24.902
7301.0 0.52456 0.51913 33.307
7302.0 0.51738 0.51759 27.289
7303.0 0.54276 0.51622 22.795
7304.0 0.56434 0.51528 24.203
7305.0 0.58339 0.51472 18.458
7306.0 0.55901 0.51428 28.362
7307.0 0.53196 0.51371 26.257
7308.0 0.50889 0.51294 35.45
7309.0 0.50325 0.51218 38.656
7310.0 0.51175 0.51183 32.651
7311.0 0.51872 0.51223 43.772
7312.0 0.52528 0.51348 35.343
7313.0 0.53103 0.51537 41.103
7314.0 0.5269 0.51746 40.96
7315.0 0.51304 0.51925 33.685
7316.0 0.53395 0.52042 43.416
7317.0 0.55873 0.52089 33.774
7318.0 0.55937 0.52086 43.474
7319.0 0.55015 0.52068 42.559
7320.0 0.5289 0.52062 41.147
7321.0 0.54569 0.52075 51.554
7322.0 0.57089 0.52093 39.501
7323.0 0.55604 0.52091 50.24
7324.0 0.54843 0.52056 45.666
7325.0 0.55194 0.51989 42.54
7326.0 0.52045 0.51912 51.291
7327.0 0.47594 0.51851 39.109
7328.0 0.50661 0.51826 50.96
7329.0 0.5329 0.51845 43.929
7330.0 0.55035 0.51899 50.139
7331.0 0.54979 0.51976 58.502
7332.0 0.53931 0.52064 47.196
7333.0 0.55425 0.52159 57.613
7334.0 0.56552 0.52266 45.04
7335.0 0.56343 0.5239 41.094
7336.0 0.54367 0.52531 44.197
7337.0 0.51118 0.5268 38.324
7338.0 0.50709 0.52817 55.831
7339.0 0.51247 0.52922 48.854
7340.0 0.54141 0.52978 59.679
7341.0 0.54221 0.5298 61.722
7342.0 0.51591 0.52931 57.379
7343.0 0.52803 0.52842 70.067
7344.0 0.54503 0.5273 51.11
7345.0 0.53773 0.52611 61.718
7346.0 0.53283 0.525 58.705
7347.0 0.53097 0.52406 57.293
7348.0 0.52901 0.52329 70.086
7349.0 0.527 0.52259 51.962
7350.0 0.52494 0.52187 69.578
7351.0 0.51845 0.52107 62.543
7352.0 0.50419 0.52015 63.761
7353.0 0.50559 0.5191 71.579
7354.0 0.51478 0.51798 49.907
7355.0 0.52903 0.5169 65.946
7356.0 0.53221 0.51606 54.392
7357.0 0.50683 0.51566 60.948
7358.0 0.50919 0.51578 66.035
7359.0 0.53093 0.51633 52.235
7360.0 0.54556 0.51708 69.218
7361.0 0.55214 0.51778 54.982
7362.0 0.52967 0.5183 64.519
7363.0 0.51424 0.51864 64.859
7364.0 0.50567 0.51891 55.095
7365.0 0.50344 0.51923 70.095
7366.0 0.50274 0.51966 53.532
7367.0 0.50224 0.52022 68.555
7368.0 0.50377 0.52087 63.704
7369.0 0.50818 0.52159 55.364
7370.0 0.51345 0.52238 63.236
7371.0 0.51914 0.52318 43.052
7372.0 0.52799 0.52394 59.145
7373.0 0.5449 0.52458 51.649
7374.0 0.5785 0.52505 54.165
7375.0 0.57041 0.52538 61.722
7376.0 0.53776 0.52565 50.677
7377.0 0.53023 0.52593 70.405
7378.0 0.52847 0.52622 58.36
7379.0 0.53948 0.52639 65.578
7380.0 0.53591 0.52627 65.633
7381.0 0.51946 0.52568 49.327
7382.0 0.54848 0.52453 42.306
7383.0 0.57775 0.52283 25.402
7384.0 0.5482 0.52068 21.211
7385.0 0.52233 0.51824 18.377
7386.0 0.50125 0.51574 14.453
7387.0 0.48143 0.5134 18.02
7388.0 0.4634 0.51148 14.232
7389.0 0.48859 0.51018 23.692
7390.0 0.49758 0.5096 23.655
7391.0 0.47385 0.50975 35.406
7392.0 0.47998 0.51051 44.863
7393.0 0.50389 0.51174 49.678
7394.0 0.5097 0.51328 60.005
7395.0 0.51616 0.51496 45.056
7396.0 0.52993 0.5166 42.672
7397.0 0.52414 0.518 43.613
7398.0 0.50033 0.51895 43.945
7399.0 0.50393 0.51939 60.671
7400.0 0.51251 0.51938 51.298
7401.0 0.51262 0.51909 69.292
7402.0 0.50978 0.51873 65.473
7403.0 0.5027 0.51842 60.208
7404.0 0.52138 0.51819 67.964
7405.0 0.55089 0.51793 45.381
7406.0 0.55527 0.51753 62.202
7407.0 0.55081 0.5169 52.534
7408.0 0.52502 0.516 60.444
7409.0 0.51412 0.51494 66.197
7410.0 0.51359 0.51386 54.035
7411.0 0.50298 0.51288 70.905
7412.0 0.49557 0.51202 55.226
7413.0 0.50927 0.51123 64.152
7414.0 0.51948 0.51047 61.468
7415.0 0.52576 0.50983 50.467
7416.0 0.51354 0.50951 62.115
7417.0 0.49766 0.50966 46.021
7418.0 0.51798 0.51023 38.86
7419.0 0.52206 0.51092 28.042
7420.0 0.49535 0.51136 14.99
7421.0 0.50176 0.51131 16.998
7422.0 0.52692 0.51087 14.722
7423.0 0.54151 0.51043 26.904
7424.0 0.54682 0.5105 33.506
7425.0 0.52199 0.51142 53.484
7426.0 0.50733 0.51318 58.441
7427.0 0.50236 0.51542 48.654
7428.0 0.52863 0.51763 50.954
7429.0 0.55618 0.51937 32.249
7430.0 0.51876 0.52044 42.326
7431.0 0.50913 0.52092 39.08
7432.0 0.54513 0.52104 46.84
7433.0 0.53681 0.52107 58.417
7434.0 0.50656 0.52115 53.921
7435.0 0.51167 0.52129 70.466
7436.0 0.52063 0.52137 56.139
7437.0 0.53679 0.52123 61.532
7438.0 0.54347 0.52074 63.654
7439.0 0.5419 0.51985 55.813
7440.0 0.54565 0.51858 66.332
7441.0 0.54656 0.51709 46.489
7442.0 0.51425 0.51553 49.786
7443.0 0.50073 0.51406 43.884
7444.0 0.51634 0.51279 44.585
7445.0 0.50898 0.51176 55.285
7446.0 0.49078 0.51104 49.819
7447.0 0.49029 0.51072 64.375
7448.0 0.49561 0.5109 50.786
7449.0 0.51657 0.51166 47.206
7450.0 0.53066 0.51298 48.036
7451.0 0.53882 0.51473 41.993
7452.0 0.51263 0.51669 58.593
7453.0 0.4861 0.5186 50.539
7454.0 0.5214 0.52021 64.727
7455.0 0.54211 0.52135 58.952
7456.0 0.53964 0.52191 56.584
7457.0 0.52756 0.52184 64.788
7458.0 0.5108 0.5211 47.863
7459.0 0.51453 0.51972 50.372
7460.0 0.52222 0.51778 35.268
7461.0 0.53966 0.51554 21.851
7462.0 0.5361 0.51338 21.352
7463.0 0.51316 0.51176 19.541
7464.0 0.50912 0.51098 29.92
7465.0 0.50897 0.51112 36.64
7466.0 0.49942 0.51198 62.015
7467.0 0.49929 0.51324 63.523
7468.0 0.51583 0.51456 63.977
7469.0 0.51746 0.51572 71.427
7470.0 0.51083 0.5166 53.334
7471.0 0.50239 0.5172 70.638
7472.0 0.49678 0.51754 55.475
7473.0 0.50281 0.5177 62.508
7474.0 0.50083 0.51776 58.076
7475.0 0.49031 0.5178 40.124
7476.0 0.49495 0.51785 45.326
7477.0 0.50453 0.5179 29.888
7478.0 0.51797 0.5179 49.456
7479.0 0.52244 0.51781 48.593
7480.0 0.50754 0.51763 61.267
7481.0 0.49933 0.51741 67.667
7482.0 0.49566 0.51726 53.28
7483.0 0.50891 0.51727 66.94
7484.0 0.52364 0.51754 49.477
7485.0 0.53309 0.51801 50.678
7486.0 0.53326 0.51856 39.246
7487.0 0.52103 0.51897 19.974
7488.0 0.51782 0.51902 19.636
7489.0 0.51844 0.51854 11.35
7490.0 0.55615 0.51747 21.641
7491.0 0.57387 0.51586 26.005
7492.0 0.5303 0.51385 47.147
7493.0 0.51292 0.5117 56.108
7494.0 0.51882 0.50976 50.865
7495.0 0.51488 0.50839 64.673
7496.0 0.50835 0.50786 48.324
7497.0 0.49916 0.50825 68.185
7498.0 0.49106 0.5094 62.364
7499.0 0.48495 0.51099 63.983
7500.0 0.48847 0.51269 70.708
7501.0 0.49777 0.51426 54.408
7502.0 0.51941 0.51551 72.31
7503.0 0.53623 0.51638 56.224
7504.0 0.52263 0.51682 65.252
7505.0 0.51052 0.51682 58.511
7506.0 0.5003 0.51644 40.113
7507.0 0.47724 0.51576 45.609
7508.0 0.44912 0.51487 31.002
7509.0 0.48501 0.51385 49.126
7510.0 0.50794 0.51283 44.894
7511.0 0.49121 0.51194 63.2
7512.0 0.48282 0.51135 67.051
7513.0 0.48192 0.51125 54.424
7514.0 0.49263 0.51169 45.624
7515.0 0.50433 0.51265 25.329
7516.0 0.48936 0.51397 19.71
7517.0 0.51442 0.5154 15.35
7518.0 0.6179 0.51668 14.546
7519.0 0.61027 0.51755 16.274
7520.0 0.53008 0.51786 14.742
7521.0 0.52985 0.51757 22.811
7522.0 0.53839 0.51682 21.996
7523.0 0.53124 0.51585 35.229
7524.0 0.51821 0.51497 35.262
7525.0 0.49673 0.51441 27.762
7526.0 0.48228 0.51427 33.151
7527.0 0.47114 0.51443 27.91
7528.0 0.50481 0.51468 45.36
7529.0 0.53374 0.51476 43.277
7530.0 0.53535 0.51459 56.103
7531.0 0.52994 0.51423 54.942
7532.0 0.51682 0.51392 42.678
7533.0 0.51464 0.51391 44.317
7534.0 0.51635 0.51433 26.399
7535.0 0.52916 0.51512 31.602
7536.0 0.53245 0.51605 25.015
7537.0 0.51059 0.51689 32.702
7538.0 0.49394 0.51749 36.746
7539.0 0.48171 0.51781 46.416
7540.0 0.49452 0.51793 59.203
7541.0 0.51265 0.51796 43.599
7542.0 0.51907 0.51796 43.675
7543.0 0.52141 0.51792 35.192
7544.0 0.51544 0.51778 36.554
7545.0 0.50465 0.51752 40.428
7546.0 0.49057 0.51715 35.797
7547.0 0.49484 0.51678 48.476
7548.0 0.49981 0.51648 38.307
7549.0 0.48755 0.51629 57.592
7550.0 0.48715 0.51618 55.503
7551.0 0.50596 0.51608 51.402
7552.0 0.49956 0.51593 46.366
7553.0 0.47906 0.51569 25.248
7554.0 0.47722 0.51532 31.55
7555.0 0.4791 0.51477 23.348
7556.0 0.48996 0.51407 39.066
7557.0 0.49908 0.51328 42.466
7558.0 0.50582 0.51254 53.197
7559.0 0.49839 0.51199 64.044
7560.0 0.48446 0.51172 49.835
7561.0 0.48696 0.51171 66.76
7562.0 0.49245 0.5119 52.485
7563.0 0.50572 0.51219 60.08
7564.0 0.51163 0.51247 58.03
7565.0 0.50888 0.51269 54.594
7566.0 0.51517 0.51277 65.201
7567.0 0.52498 0.51265 47.707
7568.0 0.53067 0.51227 66.054
7569.0 0.52965 0.51161 53.779
7570.0 0.50711 0.51079 63.032
7571.0 0.51194 0.50996 62.142
7572.0 0.54492 0.50935 51.371
7573.0 0.53984 0.50913 54.072
7574.0 0.52229 0.50934 32.347
7575.0 0.56783 0.5099 27.904
7576.0 0.5867 0.51063 19.751
7577.0 0.52943 0.51136 17.015
7578.0 0.49888 0.51197 17.593
7579.0 0.4934 0.51238 23.877
7580.0 0.49803 0.51258 34.923
7581.0 0.50604 0.51254 38.277
7582.0 0.52691 0.51222 38.578
7583.0 0.53643 0.51157 29.01
7584.0 0.51696 0.51054 26.639
7585.0 0.51113 0.50915 27.748
7586.0 0.51727 0.50752 29.48
7587.0 0.50937 0.50586 42.27
7588.0 0.49808 0.50445 41.519
7589.0 0.49646 0.50352 54.973
7590.0 0.49244 0.5032 45.789
7591.0 0.4826 0.50349 44.441
7592.0 0.48887 0.50427 43.498
7593.0 0.50871 0.50537 31.072
7594.0 0.50072 0.50661 39.364
7595.0 0.4869 0.50774 29.272
7596.0 0.49762 0.50858 47.526
7597.0 0.50304 0.50897 45.568
7598.0 0.49602 0.50895 57.199
7599.0 0.49802 0.50868 60.572
7600.0 0.5074 0.5084 49.601
7601.0 0.49966 0.50826 62.226
7602.0 0.48822 0.50818 45.35
7603.0 0.48889 0.50795 64.427
7604.0 0.4915 0.50738 56.176
7605.0 0.49871 0.50649 59.772
7606.0 0.50192 0.50551 61.258
7607.0 0.50181 0.50469 48.926
7608.0 0.51263 0.50418 55.635
7609.0 0.52546 0.50394 36.114
7610.0 0.52222 0.50385 41.828
7611.0 0.52647 0.50383 33.464
7612.0 0.54877 0.50386 36.375
7613.0 0.54168 0.50399 39.426
7614.0 0.50941 0.50422 47.654
7615.0 0.4973 0.50438 63.072
7616.0 0.49086 0.50422 49.536
7617.0 0.49087 0.50351 67.496
7618.0 0.4906 0.5022 56.417
7619.0 0.48958 0.50056 58.83
7620.0 0.48796 0.49904 59.89
7621.0 0.4858 0.49803 52.714
7622.0 0.48578 0.49774 58.106
7623.0 0.48628 0.49814 36.23
7624.0 0.48032 0.49904 26.502
7625.0 0.48751 0.50026 18.517
7626.0 0.53237 0.50165 17.557
7627.0 0.55266 0.50306 18.146
7628.0 0.54884 0.50427 27.3
7629.0 0.50982 0.50503 38.767
7630.0 0.45881 0.50516 40.124
7631.0 0.46877 0.50471 60.093
7632.0 0.48472 0.50392 51.238
7633.0 0.51827 0.50313 57.467
7634.0 0.53043 0.50261 55.847
7635.0 0.51906 0.50246 49.1
7636.0 0.50962 0.50259 53.825
7637.0 0.50093 0.50285 34.571
7638.0 0.5157 0.50306 37.675
7639.0 0.52812 0.50314 26.738
7640.0 0.52736 0.50308 32.019
7641.0 0.52882 0.50292 31.343
7642.0 0.53308 0.50273 39.012
7643.0 0.51691 0.50257 49.885
7644.0 0.49126 0.50252 49.373
7645.0 0.49328 0.50262 64.96
7646.0 0.49615 0.50282 49.279
7647.0 0.49188 0.50303 61.298
7648.0 0.48778 0.50314 56.534
7649.0 0.48395 0.50308 52.688
7650.0 0.48697 0.50287 51.108
7651.0 0.49386 0.50251 30.311
7652.0 0.50209 0.50197 26.536
7653.0 0.5096 0.50123 16.035
7654.0 0.51013 0.50031 23.339
7655.0 0.50534 0.49923 22.322
7656.0 0.49089 0.49798 37.245
7657.0 0.47983 0.49649 46.003
7658.0 0.47113 0.49473 48.714
7659.0 0.47474 0.49277 63.209
7660.0 0.48151 0.49073 46.938
7661.0 0.49688 0.48867 62.378
7662.0 0.50468 0.48653 53.228
7663.0 0.4949 0.48417 59.394
7664.0 0.47181 0.48149 62.394
7665.0 0.43733 0.4785 58.029
7666.0 0.44053 0.4754 71.668
7667.0 0.45504 0.47268 51.106
7668.0 0.49103 0.47101 65.836
7669.0 0.51056 0.47107 51.494
7670.0 0.47788 0.47317 54.325
7671.0 0.47856 0.47705 48.847
7672.0 0.51604 0.4819 31.999
7673.0 0.49224 0.48672 37.006
7674.0 0.44352 0.49073 26.878
7675.0 0.46474 0.49363 41.713
7676.0 0.48395 0.49555 37.115
7677.0 0.47372 0.49677 53.874
7678.0 0.46872 0.49753 52.881
7679.0 0.47135 0.49791 51.475
7680.0 0.48587 0.49795 53.201
7681.0 0.50708 0.49776 34.789
7682.0 0.4767 0.49747 31.318
7683.0 0.44785 0.49724 18.741
7684.0 0.50037 0.4971 20.13
7685.0 0.53508 0.49703 16.939
7686.0 0.53439 0.49696 25.995
7687.0 0.50824 0.49685 30.772
7688.0 0.46229 0.49672 35.035
7689.0 0.47441 0.49657 46.882
7690.0 0.50122 0.49639 37.279
7691.0 0.51236 0.49611 55.635
7692.0 0.5167 0.49566 48.056
7693.0 0.50093 0.49506 56.577
7694.0 0.49183 0.49436 55.757
7695.0 0.48999 0.49363 49.623
7696.0 0.48392 0.49282 59.511
7697.0 0.47609 0.49175 46.175
7698.0 0.4707 0.49017 65.89
7699.0 0.46494 0.48791 53.208
7700.0 0.45647 0.4851 66.903
7701.0 0.46789 0.48219 61.228
7702.0 0.51009 0.47987 57.01
7703.0 0.50977 0.4788 62.334
7704.0 0.4831 0.47929 49.941
7705.0 0.47802 0.48122 63.203
7706.0 0.47666 0.48402 45.27
7707.0 0.47216 0.48698 53.757
7708.0 0.47838 0.48944 43.371
7709.0 0.51015 0.49102 40.362
7710.0 0.52409 0.49163 40.788
7711.0 0.52175 0.49138 38.5
7712.0 0.49917 0.49054 50.085
7713.0 0.46965 0.4894 42.886
7714.0 0.47587 0.48825 62.348
7715.0 0.48309 0.48732 50.955
7716.0 0.49009 0.48675 53.87
7717.0 0.48601 0.48663 46.554
7718.0 0.46646 0.48692 32.385
7719.0 0.46011 0.48756 34.027
7720.0 0.46124 0.48837 23.911
7721.0 0.46551 0.48918 36.739
7722.0 0.47083 0.48978 36.094
